city,temperature_low,temperature_high,weather_start,weather_end,wind_level,air_quality,date
南京,8,18,7,7,2.0,90.0,2025-02-27
南京,13,22,7,7,3.0,64.0,2025-02-28
南京,0,13,7,1,2.0,76.0,2025-01-01
南京,1,13,5,7,2.0,81.0,2025-01-02
南京,4,11,7,7,2.0,91.0,2025-01-03
南京,5,12,6,6,2.0,77.0,2025-01-04
南京,2,14,7,1,3.0,98.0,2025-01-05
南京,-1,11,7,7,3.0,82.0,2025-01-06
南京,0,9,7,7,1.0,46.0,2025-01-07
南京,-2,12,7,7,3.0,61.0,2025-01-08
南京,-4,4,6,1,3.0,37.0,2025-01-09
南京,-2,6,1,7,2.0,46.0,2025-01-10
南京,0,8,7,8,2.0,60.0,2025-01-11
南京,-1,10,6,1,3.0,63.0,2025-01-12
南京,2,15,7,7,2.0,74.0,2025-01-13
南京,-1,16,7,7,2.0,93.0,2025-01-14
南京,-2,6,1,1,3.0,66.0,2025-01-15
南京,-2,9,7,1,2.0,58.0,2025-01-16
南京,0,11,1,6,1.0,66.0,2025-01-17
南京,1,14,6,1,2.0,76.0,2025-01-18
南京,0,15,7,7,2.0,101.0,2025-01-19
南京,1,13,7,1,1.0,107.0,2025-01-20
南京,4,16,7,7,2.0,122.0,2025-01-21
南京,6,16,7,7,2.0,135.0,2025-01-22
南京,7,11,5,6,3.0,69.0,2025-01-23
南京,7,11,3,6,4.0,50.0,2025-01-24
南京,4,10,6,3,3.0,31.0,2025-01-25
南京,-2,4,3,6,3.0,64.0,2025-01-26
南京,-3,4,1,1,3.0,50.0,2025-01-27
南京,-3,6,1,1,3.0,43.0,2025-01-28
南京,1,10,7,1,2.0,63.0,2025-01-29
南京,6,16,7,6,2.0,56.0,2025-01-30
南京,6,9,3,3,2.0,69.0,2025-01-31
南京,6,19,1,1,2.0,,2024-12-01
南京,7,21,1,7,2.0,,2024-12-02
南京,8,14,6,6,3.0,,2024-12-03
南京,6,10,6,3,2.0,,2024-12-04
南京,4,12,7,7,2.0,,2024-12-05
南京,4,12,7,7,1.0,,2024-12-06
南京,-1,10,7,1,3.0,,2024-12-07
南京,0,8,1,1,2.0,,2024-12-08
南京,6,9,6,6,2.0,,2024-12-09
南京,4,8,3,3,3.0,,2024-12-10
南京,1,8,6,7,2.0,,2024-12-11
南京,4,8,6,7,2.0,,2024-12-12
南京,0,9,7,7,3.0,,2024-12-13
南京,-1,6,1,1,2.0,,2024-12-14
南京,-2,10,6,1,3.0,,2024-12-15
南京,0,12,1,7,2.0,,2024-12-16
南京,0,13,1,1,2.0,,2024-12-17
南京,-1,7,7,7,3.0,,2024-12-18
南京,-1,6,6,7,2.0,,2024-12-19
南京,0,10,1,1,2.0,,2024-12-20
南京,-2,7,7,7,3.0,,2024-12-21
南京,0,5,7,7,2.0,,2024-12-22
南京,1,6,6,7,2.0,,2024-12-23
南京,1,10,1,7,2.0,,2024-12-24
南京,3,9,7,7,2.0,,2024-12-25
南京,0,11,7,1,2.0,,2024-12-26
南京,-2,9,6,1,2.0,,2024-12-27
南京,-1,7,1,1,2.0,,2024-12-28
南京,-1,10,1,1,2.0,,2024-12-29
南京,-1,12,6,1,3.0,,2024-12-30
南京,1,11,7,1,1.0,102.0,2024-12-31
南京,13,18,3,7,4.0,30.0,2024-11-01
南京,12,22,1,1,2.0,54.0,2024-11-02
南京,13,24,1,1,,55.0,2024-11-03
南京,10,21,7,7,3.0,61.0,2024-11-04
南京,8,19,1,1,2.0,46.0,2024-11-05
南京,8,18,1,1,3.0,39.0,2024-11-06
南京,9,17,1,7,3.0,30.0,2024-11-07
南京,13,19,7,6,3.0,32.0,2024-11-08
南京,15,20,6,9,3.0,42.0,2024-11-09
南京,11,22,7,7,2.0,40.0,2024-11-10
南京,11,22,1,1,2.0,51.0,2024-11-11
南京,14,22,5,1,3.0,53.0,2024-11-12
南京,15,22,5,7,4.0,61.0,2024-11-13
南京,17,25,7,7,1.0,59.0,2024-11-14
南京,17,22,5,7,2.0,89.0,2024-11-15
南京,13,22,6,3,2.0,45.0,2024-11-16
南京,11,13,3,6,4.0,33.0,2024-11-17
南京,10,12,6,6,3.0,31.0,2024-11-18
南京,9,12,6,3,3.0,30.0,2024-11-19
南京,6,11,3,7,1.0,34.0,2024-11-20
南京,6,15,5,1,1.0,50.0,2024-11-21
南京,7,16,5,7,2.0,82.0,2024-11-22
南京,7,16,1,7,3.0,33.0,2024-11-23
南京,10,16,6,3,3.0,34.0,2024-11-24
南京,5,12,3,6,3.0,30.0,2024-11-25
南京,4,10,7,1,3.0,38.0,2024-11-26
南京,4,11,1,1,4.0,68.0,2024-11-27
南京,3,12,1,1,4.0,60.0,2024-11-28
南京,3,16,1,1,3.0,43.0,2024-11-29
南京,5,17,1,1,2.0,58.0,2024-11-30
南京,15,22,3,7,4.0,26.0,2024-10-01
南京,13,22,1,1,3.0,38.0,2024-10-02
南京,13,23,1,1,3.0,31.0,2024-10-03
南京,15,23,7,1,3.0,34.0,2024-10-04
南京,18,20,5,9,2.0,30.0,2024-10-05
南京,16,20,3,2,2.0,19.0,2024-10-06
南京,14,16,2,6,2.0,22.0,2024-10-07
南京,13,22,5,7,2.0,33.0,2024-10-08
南京,13,23,7,7,1.0,39.0,2024-10-09
南京,14,25,6,1,1.0,53.0,2024-10-10
南京,16,26,6,7,2.0,61.0,2024-10-11
南京,18,24,7,3,3.0,73.0,2024-10-12
南京,20,24,3,3,2.0,43.0,2024-10-13
南京,19,24,5,6,1.0,43.0,2024-10-14
南京,18,22,5,6,2.0,62.0,2024-10-15
南京,19,22,3,9,3.0,66.0,2024-10-16
南京,21,24,3,2,3.0,36.0,2024-10-17
南京,17,28,5,7,3.0,27.0,2024-10-18
南京,12,16,3,6,4.0,32.0,2024-10-19
南京,14,20,6,6,2.0,34.0,2024-10-20
南京,15,20,6,2,1.0,32.0,2024-10-21
南京,9,16,6,7,3.0,40.0,2024-10-22
南京,9,19,5,1,2.0,59.0,2024-10-23
南京,12,20,1,7,3.0,47.0,2024-10-24
南京,17,22,6,6,3.0,42.0,2024-10-25
南京,17,20,3,2,3.0,28.0,2024-10-26
南京,13,18,6,6,3.0,37.0,2024-10-27
南京,10,19,7,7,2.0,89.0,2024-10-28
南京,10,21,5,1,2.0,48.0,2024-10-29
南京,13,21,1,1,3.0,41.0,2024-10-30
南京,17,23,6,2,3.0,37.0,2024-10-31
南京,29,38,6,7,1.0,56.0,2024-09-01
南京,26,34,6,6,3.0,43.0,2024-09-02
南京,25,30,6,7,2.0,32.0,2024-09-03
南京,26,33,6,7,2.0,37.0,2024-09-04
南京,26,35,7,1,3.0,44.0,2024-09-05
南京,26,33,6,7,3.0,42.0,2024-09-06
南京,26,34,6,7,3.0,45.0,2024-09-07
南京,26,34,6,1,3.0,45.0,2024-09-08
南京,26,34,6,7,3.0,30.0,2024-09-09
南京,25,33,6,2,3.0,32.0,2024-09-10
南京,26,28,4,9,4.0,15.0,2024-09-11
南京,27,33,6,7,2.0,24.0,2024-09-12
南京,26,33,3,7,,36.0,2024-09-13
南京,26,33,6,6,2.0,36.0,2024-09-14
南京,24,30,6,6,4.0,27.0,2024-09-15
南京,24,29,6,10,5.0,24.0,2024-09-16
南京,26,31,6,7,2.0,23.0,2024-09-17
南京,26,33,6,7,3.0,25.0,2024-09-18
南京,27,32,6,9,3.0,24.0,2024-09-19
南京,24,30,6,6,3.0,14.0,2024-09-20
南京,17,26,6,7,4.0,24.0,2024-09-21
南京,16,24,1,7,3.0,30.0,2024-09-22
南京,17,25,7,1,2.0,32.0,2024-09-23
南京,18,26,1,7,1.0,39.0,2024-09-24
南京,22,28,6,6,1.0,45.0,2024-09-25
南京,21,25,3,9,3.0,43.0,2024-09-26
南京,19,28,3,7,3.0,37.0,2024-09-27
南京,21,29,7,1,3.0,40.0,2024-09-28
南京,22,30,5,7,3.0,43.0,2024-09-29
南京,19,29,6,9,3.0,44.0,2024-09-30
南京,29,37,6,7,3.0,27.0,2024-08-01
南京,29,38,6,7,2.0,27.0,2024-08-02
南京,30,38,6,1,2.0,37.0,2024-08-03
南京,31,39,7,1,2.0,42.0,2024-08-04
南京,30,40,6,7,1.0,37.0,2024-08-05
南京,29,38,6,7,2.0,55.0,2024-08-06
南京,29,37,6,7,1.0,62.0,2024-08-07
南京,28,39,7,7,1.0,52.0,2024-08-08
南京,30,40,7,6,2.0,50.0,2024-08-09
南京,30,40,6,7,2.0,43.0,2024-08-10
南京,29,38,6,7,3.0,44.0,2024-08-11
南京,28,39,6,7,1.0,58.0,2024-08-12
南京,26,36,3,9,1.0,42.0,2024-08-13
南京,26,34,6,1,3.0,35.0,2024-08-14
南京,26,34,6,7,3.0,29.0,2024-08-15
南京,26,34,6,7,3.0,35.0,2024-08-16
南京,27,35,6,7,3.0,39.0,2024-08-17
南京,28,34,6,7,3.0,39.0,2024-08-18
南京,26,32,2,2,2.0,26.0,2024-08-19
南京,26,32,2,4,2.0,25.0,2024-08-20
南京,25,29,2,6,1.0,27.0,2024-08-21
南京,26,35,3,7,2.0,46.0,2024-08-22
南京,27,35,7,7,2.0,48.0,2024-08-23
南京,27,36,6,1,2.0,53.0,2024-08-24
南京,27,35,7,7,2.0,57.0,2024-08-25
南京,29,35,6,7,2.0,52.0,2024-08-26
南京,25,27,6,6,3.0,33.0,2024-08-27
南京,26,31,6,7,2.0,23.0,2024-08-28
南京,26,33,6,7,3.0,31.0,2024-08-29
南京,27,34,3,7,2.0,37.0,2024-08-30
南京,27,35,6,7,2.0,58.0,2024-08-31
南京,26,30,2,2,3.0,15.0,2024-07-01
南京,22,25,2,6,3.0,20.0,2024-07-02
南京,26,31,5,7,2.0,32.0,2024-07-03
南京,26,36,7,7,4.0,24.0,2024-07-04
南京,28,36,7,7,3.0,26.0,2024-07-05
南京,28,35,6,7,4.0,26.0,2024-07-06
南京,29,37,7,7,4.0,28.0,2024-07-07
南京,30,37,6,7,3.0,29.0,2024-07-08
南京,27,35,6,2,3.0,29.0,2024-07-09
南京,23,26,10,4,1.0,31.0,2024-07-10
南京,22,24,10,4,1.0,46.0,2024-07-11
南京,24,28,2,10,2.0,23.0,2024-07-12
南京,25,29,6,4,2.0,21.0,2024-07-13
南京,25,27,3,2,2.0,18.0,2024-07-14
南京,27,31,6,7,1.0,26.0,2024-07-15
南京,28,35,6,6,2.0,44.0,2024-07-16
南京,28,34,6,6,2.0,29.0,2024-07-17
南京,28,35,6,6,2.0,28.0,2024-07-18
南京,29,34,6,7,3.0,28.0,2024-07-19
南京,28,34,6,7,3.0,24.0,2024-07-20
南京,29,37,7,7,3.0,28.0,2024-07-21
南京,29,38,7,6,3.0,32.0,2024-07-22
南京,29,38,6,7,2.0,46.0,2024-07-23
南京,28,36,7,7,3.0,32.0,2024-07-24
南京,29,34,6,7,4.0,26.0,2024-07-25
南京,28,32,3,2,4.0,25.0,2024-07-26
南京,29,33,3,6,4.0,21.0,2024-07-27
南京,28,36,7,1,3.0,22.0,2024-07-28
南京,28,37,1,1,2.0,30.0,2024-07-29
南京,29,38,6,1,2.0,47.0,2024-07-30
南京,29,37,7,1,3.0,30.0,2024-07-31
南京,18,28,6,7,3.0,42.0,2024-06-01
南京,19,27,6,6,3.0,36.0,2024-06-02
南京,19,32,7,6,1.0,54.0,2024-06-03
南京,21,29,6,6,3.0,50.0,2024-06-04
南京,19,22,6,6,2.0,46.0,2024-06-05
南京,17,25,6,7,3.0,38.0,2024-06-06
南京,19,26,6,7,3.0,37.0,2024-06-07
南京,23,31,7,6,1.0,62.0,2024-06-08
南京,23,32,6,7,2.0,59.0,2024-06-09
南京,22,29,6,7,3.0,41.0,2024-06-10
南京,23,28,6,7,2.0,31.0,2024-06-11
南京,23,33,7,7,1.0,62.0,2024-06-12
南京,24,34,5,7,2.0,78.0,2024-06-13
南京,24,34,6,7,3.0,78.0,2024-06-14
南京,25,35,7,7,2.0,78.0,2024-06-15
南京,25,35,7,7,3.0,73.0,2024-06-16
南京,22,32,6,7,2.0,46.0,2024-06-17
南京,23,31,7,9,4.0,54.0,2024-06-18
南京,23,25,3,4,2.0,27.0,2024-06-19
南京,25,32,6,2,1.0,37.0,2024-06-20
南京,25,28,10,4,3.0,35.0,2024-06-21
南京,22,28,2,3,3.0,25.0,2024-06-22
南京,22,27,3,6,3.0,32.0,2024-06-23
南京,22,29,6,9,2.0,34.0,2024-06-24
南京,21,25,3,6,1.0,45.0,2024-06-25
南京,22,27,6,6,3.0,45.0,2024-06-26
南京,21,26,3,9,2.0,33.0,2024-06-27
南京,23,24,2,10,3.0,17.0,2024-06-28
南京,24,26,10,2,4.0,12.0,2024-06-29
南京,25,30,5,9,1.0,19.0,2024-06-30
南京,12,22,6,7,1.0,44.0,2024-05-01
南京,14,22,6,7,3.0,37.0,2024-05-02
南京,15,21,6,3,3.0,41.0,2024-05-03
南京,17,18,3,4,2.0,39.0,2024-05-04
南京,15,18,3,6,3.0,36.0,2024-05-05
南京,16,26,5,7,3.0,47.0,2024-05-06
南京,15,27,6,7,2.0,71.0,2024-05-07
南京,13,25,1,1,3.0,46.0,2024-05-08
南京,15,24,6,7,3.0,41.0,2024-05-09
南京,21,29,7,9,3.0,54.0,2024-05-10
南京,16,25,10,6,2.0,46.0,2024-05-11
南京,14,25,6,1,2.0,98.0,2024-05-12
南京,14,27,1,1,1.0,83.0,2024-05-13
南京,15,28,1,1,2.0,68.0,2024-05-14
南京,13,25,1,1,4.0,60.0,2024-05-15
南京,17,28,1,1,3.0,41.0,2024-05-16
南京,19,31,1,1,3.0,63.0,2024-05-17
南京,19,33,1,7,3.0,71.0,2024-05-18
南京,19,29,6,7,4.0,41.0,2024-05-19
南京,22,28,6,6,3.0,47.0,2024-05-20
南京,19,27,6,6,3.0,43.0,2024-05-21
南京,20,27,6,7,3.0,38.0,2024-05-22
南京,21,30,7,7,3.0,48.0,2024-05-23
南京,22,31,6,7,3.0,67.0,2024-05-24
南京,24,29,7,7,3.0,42.0,2024-05-25
南京,20,32,6,2,2.0,46.0,2024-05-26
南京,13,18,2,6,3.0,33.0,2024-05-27
南京,16,27,6,7,2.0,38.0,2024-05-28
南京,19,27,6,6,4.0,39.0,2024-05-29
南京,19,21,4,9,1.0,32.0,2024-05-30
南京,19,26,5,7,1.0,54.0,2024-05-31
南京,16,27,7,10,3.0,90.0,2024-04-01
南京,14,19,2,4,1.0,34.0,2024-04-02
南京,11,16,6,6,3.0,29.0,2024-04-03
南京,7,19,6,7,3.0,53.0,2024-04-04
南京,10,19,7,6,3.0,48.0,2024-04-05
南京,13,18,6,6,2.0,52.0,2024-04-06
南京,12,15,3,3,3.0,66.0,2024-04-07
南京,8,17,3,7,2.0,40.0,2024-04-08
南京,13,23,1,6,2.0,58.0,2024-04-09
南京,14,23,6,3,3.0,60.0,2024-04-10
南京,17,23,6,9,1.0,59.0,2024-04-11
南京,15,20,3,7,2.0,80.0,2024-04-12
南京,15,21,6,9,3.0,44.0,2024-04-13
南京,16,22,6,6,1.0,49.0,2024-04-14
南京,18,27,7,6,1.0,53.0,2024-04-15
南京,16,26,7,6,3.0,64.0,2024-04-16
南京,10,16,2,1,2.0,70.0,2024-04-17
南京,13,24,5,7,2.0,63.0,2024-04-18
南京,15,20,2,2,4.0,62.0,2024-04-19
南京,13,23,6,7,3.0,47.0,2024-04-20
南京,14,23,6,7,2.0,40.0,2024-04-21
南京,16,24,6,6,2.0,53.0,2024-04-22
南京,14,25,3,7,1.0,72.0,2024-04-23
南京,14,26,7,7,2.0,70.0,2024-04-24
南京,16,25,6,6,3.0,53.0,2024-04-25
南京,16,26,7,7,3.0,55.0,2024-04-26
南京,17,26,7,3,3.0,61.0,2024-04-27
南京,17,20,3,6,3.0,34.0,2024-04-28
南京,13,22,3,6,2.0,37.0,2024-04-29
南京,11,15,3,9,3.0,48.0,2024-04-30
南京,-1,6,6,7,3.0,48.0,2024-03-01
南京,0,10,6,1,2.0,57.0,2024-03-02
南京,6,14,7,3,2.0,60.0,2024-03-03
南京,8,9,3,3,2.0,53.0,2024-03-04
南京,4,8,3,6,3.0,34.0,2024-03-05
南京,0,11,6,7,3.0,75.0,2024-03-06
南京,3,13,1,7,2.0,78.0,2024-03-07
南京,2,13,7,7,2.0,76.0,2024-03-08
南京,4,14,7,1,2.0,75.0,2024-03-09
南京,9,16,7,6,3.0,86.0,2024-03-10
南京,8,20,7,1,3.0,64.0,2024-03-11
南京,4,16,1,7,3.0,85.0,2024-03-12
南京,10,17,6,6,3.0,52.0,2024-03-13
南京,6,14,6,7,2.0,75.0,2024-03-14
南京,10,19,7,7,3.0,92.0,2024-03-15
南京,14,23,6,3,1.0,77.0,2024-03-16
南京,5,14,3,6,3.0,128.0,2024-03-17
南京,5,10,6,7,2.0,65.0,2024-03-18
南京,5,18,1,1,3.0,79.0,2024-03-19
南京,6,20,1,7,2.0,96.0,2024-03-20
南京,12,23,7,1,3.0,82.0,2024-03-21
南京,17,26,1,4,3.0,67.0,2024-03-22
南京,15,18,3,2,3.0,90.0,2024-03-23
南京,12,15,7,4,2.0,60.0,2024-03-24
南京,7,13,3,7,3.0,30.0,2024-03-25
南京,8,16,6,7,1.0,39.0,2024-03-26
南京,11,12,3,9,3.0,71.0,2024-03-27
南京,14,18,6,7,2.0,69.0,2024-03-28
南京,13,28,1,1,4.0,62.0,2024-03-29
南京,14,31,6,7,1.0,57.0,2024-03-30
南京,13,23,6,1,1.0,89.0,2024-03-31
南京,0,4,6,8,4.0,22.0,2024-02-01
南京,0,1,3,8,3.0,33.0,2024-02-02
南京,0,1,14,13,3.0,30.0,2024-02-03
南京,-1,1,14,12,2.0,49.0,2024-02-04
南京,-3,0,6,6,3.0,64.0,2024-02-05
南京,0,1,6,6,2.0,75.0,2024-02-06
南京,-2,5,6,6,2.0,86.0,2024-02-07
南京,-2,7,7,7,2.0,141.0,2024-02-08
南京,1,10,7,1,3.0,121.0,2024-02-09
南京,2,15,7,6,3.0,130.0,2024-02-10
南京,3,15,7,1,2.0,107.0,2024-02-11
南京,6,18,6,7,3.0,64.0,2024-02-12
南京,8,18,6,7,2.0,44.0,2024-02-13
南京,5,24,6,3,2.0,58.0,2024-02-14
南京,-1,6,3,6,4.0,47.0,2024-02-15
南京,3,11,1,1,2.0,27.0,2024-02-16
南京,13,18,1,6,3.0,31.0,2024-02-17
南京,14,26,6,2,3.0,36.0,2024-02-18
南京,4,15,3,2,3.0,50.0,2024-02-19
南京,1,4,3,4,4.0,17.0,2024-02-20
南京,-1,0,14,8,3.0,17.0,2024-02-21
南京,-2,-1,14,6,3.0,37.0,2024-02-22
南京,-1,0,12,12,3.0,45.0,2024-02-23
南京,-2,0,13,6,2.0,55.0,2024-02-24
南京,0,5,6,7,2.0,79.0,2024-02-25
南京,-1,8,7,7,3.0,79.0,2024-02-26
南京,1,8,7,6,2.0,52.0,2024-02-27
南京,3,5,3,3,2.0,54.0,2024-02-28
南京,0,5,3,6,2.0,32.0,2024-02-29
南京,-1,7,7,7,2.0,125.0,2024-01-01
南京,0,10,6,6,2.0,104.0,2024-01-02
南京,0,10,7,1,3.0,78.0,2024-01-03
南京,1,13,1,1,2.0,80.0,2024-01-04
南京,3,13,6,3,1.0,92.0,2024-01-05
南京,-3,11,6,1,2.0,171.0,2024-01-06
南京,-3,3,6,1,2.0,95.0,2024-01-07
南京,0,6,6,7,3.0,43.0,2024-01-08
南京,0,12,7,7,2.0,105.0,2024-01-09
南京,-1,7,7,7,2.0,111.0,2024-01-10
南京,2,13,7,1,2.0,100.0,2024-01-11
南京,2,17,1,1,2.0,86.0,2024-01-12
南京,5,18,7,1,2.0,102.0,2024-01-13
