city,temperature_low,temperature_high,weather_start,weather_end,wind_level,air_quality,date
银川,16,32,6,1,1.0,64.0,2023-09-01
银川,15,34,1,1,2.0,52.0,2023-09-02
银川,16,33,1,1,2.0,73.0,2023-09-03
银川,17,32,1,7,3.0,65.0,2023-09-04
银川,19,31,7,7,4.0,51.0,2023-09-05
银川,20,28,6,7,4.0,50.0,2023-09-06
银川,16,21,6,6,2.0,59.0,2023-09-07
银川,13,18,3,6,2.0,53.0,2023-09-08
银川,14,25,6,1,1.0,101.0,2023-09-09
银川,16,29,6,7,2.0,64.0,2023-09-10
银川,13,29,7,1,2.0,66.0,2023-09-11
银川,14,29,1,1,1.0,49.0,2023-09-12
银川,14,30,1,1,1.0,59.0,2023-09-13
银川,15,30,7,7,3.0,48.0,2023-09-14
银川,14,27,7,7,2.0,49.0,2023-09-15
银川,14,31,1,9,1.0,58.0,2023-09-16
银川,14,24,6,7,1.0,45.0,2023-09-17
银川,13,24,6,6,3.0,54.0,2023-09-18
银川,12,24,6,7,1.0,45.0,2023-09-19
银川,12,22,6,1,2.0,55.0,2023-09-20
银川,12,26,1,1,1.0,45.0,2023-09-21
银川,13,19,6,3,2.0,45.0,2023-09-22
银川,13,16,3,3,2.0,40.0,2023-09-23
银川,11,20,6,6,2.0,50.0,2023-09-24
银川,13,23,7,6,1.0,78.0,2023-09-25
银川,12,24,6,7,2.0,65.0,2023-09-26
银川,11,16,3,7,1.0,53.0,2023-09-27
银川,11,22,6,6,,53.0,2023-09-28
银川,7,23,7,1,2.0,75.0,2023-09-29
银川,9,24,1,7,2.0,63.0,2023-09-30
银川,22,33,6,7,2.0,41.0,2023-08-01
银川,24,35,6,7,1.0,72.0,2023-08-02
银川,22,34,6,7,1.0,56.0,2023-08-03
银川,19,27,3,7,3.0,40.0,2023-08-04
银川,21,32,5,7,2.0,49.0,2023-08-05
银川,20,33,3,7,1.0,58.0,2023-08-06
银川,22,35,1,7,2.0,62.0,2023-08-07
银川,22,32,7,7,3.0,42.0,2023-08-08
银川,22,33,6,7,1.0,35.0,2023-08-09
银川,20,33,3,9,2.0,33.0,2023-08-10
银川,17,24,2,1,1.0,36.0,2023-08-11
银川,18,32,1,1,2.0,62.0,2023-08-12
银川,19,35,7,1,1.0,69.0,2023-08-13
银川,20,33,6,7,2.0,47.0,2023-08-14
银川,21,34,7,7,2.0,58.0,2023-08-15
银川,18,34,7,7,1.0,92.0,2023-08-16
银川,16,26,6,1,2.0,78.0,2023-08-17
银川,17,32,7,7,1.0,50.0,2023-08-18
银川,17,33,6,1,1.0,69.0,2023-08-19
银川,16,32,7,1,2.0,53.0,2023-08-20
银川,15,33,1,1,3.0,61.0,2023-08-21
银川,15,33,6,7,2.0,49.0,2023-08-22
银川,15,29,6,1,2.0,47.0,2023-08-23
银川,18,29,7,9,3.0,38.0,2023-08-24
银川,13,16,2,6,3.0,35.0,2023-08-25
银川,12,21,6,1,3.0,37.0,2023-08-26
银川,12,24,1,1,3.0,60.0,2023-08-27
银川,14,29,1,1,2.0,43.0,2023-08-28
银川,14,30,1,1,2.0,46.0,2023-08-29
银川,15,30,1,1,1.0,55.0,2023-08-30
银川,16,30,6,7,1.0,59.0,2023-08-31
