city,temperature_low,temperature_high,weather_start,weather_end,wind_level,air_quality,date
伊宁,5,15,6,1,3.0,34.0,2023-09-24
伊宁,5,15,1,1,1.0,32.0,2023-09-25
伊宁,6,21,1,1,1.0,46.0,2023-09-26
伊宁,5,21,1,6,1.0,51.0,2023-09-27
伊宁,7,18,7,6,1.0,52.0,2023-09-28
伊宁,11,19,6,3,1.0,64.0,2023-09-29
伊宁,8,19,6,1,2.0,42.0,2023-09-30
伊宁,19,34,6,1,1.0,49.0,2023-08-01
伊宁,21,35,7,1,1.0,53.0,2023-08-02
伊宁,20,35,7,1,1.0,37.0,2023-08-03
伊宁,19,33,7,1,1.0,46.0,2023-08-04
伊宁,19,38,7,7,2.0,59.0,2023-08-05
伊宁,22,33,7,6,1.0,53.0,2023-08-06
伊宁,18,32,6,3,2.0,45.0,2023-08-07
伊宁,17,25,2,1,3.0,32.0,2023-08-08
伊宁,18,30,6,1,2.0,33.0,2023-08-09
伊宁,18,30,1,1,2.0,36.0,2023-08-10
伊宁,19,33,7,6,2.0,54.0,2023-08-11
伊宁,15,28,6,2,1.0,43.0,2023-08-12
伊宁,14,25,6,3,1.0,27.0,2023-08-13
伊宁,10,19,6,1,3.0,25.0,2023-08-14
伊宁,12,23,6,1,1.0,27.0,2023-08-15
伊宁,12,24,7,1,1.0,30.0,2023-08-16
伊宁,12,27,6,1,2.0,42.0,2023-08-17
伊宁,15,28,7,1,1.0,50.0,2023-08-18
伊宁,15,30,1,1,1.0,46.0,2023-08-19
伊宁,17,30,6,1,1.0,58.0,2023-08-20
伊宁,17,31,7,1,1.0,55.0,2023-08-21
伊宁,18,31,6,6,1.0,54.0,2023-08-22
伊宁,16,33,7,1,1.0,53.0,2023-08-23
伊宁,16,32,7,1,1.0,42.0,2023-08-24
伊宁,17,32,6,6,2.0,51.0,2023-08-25
伊宁,19,33,6,6,1.0,57.0,2023-08-26
伊宁,14,31,6,3,1.0,54.0,2023-08-27
伊宁,11,25,6,3,3.0,38.0,2023-08-28
伊宁,12,24,6,1,2.0,22.0,2023-08-29
伊宁,12,27,1,1,1.0,33.0,2023-08-30
伊宁,11,28,6,1,4.0,73.0,2023-08-31
